"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma14QQuoC8mVPT9yiLfZUpjXtiCaCUBKkQ8CB7zEWhCTU",57091,12680.5918367347,45637485.3673469,60751.1428571429,11598913,12623.2946872245
"2","Qma2QWtBhh8iczSui8mP4BLuHuJvgLD5jHkL78wsLH9gAt",42400,9572.34693877551,30785275.1428571,56020.4081632653,9210467,9532.29517622449
"3","Qma2RouMKNxaoVizHBMVmvWrdCtc6CoSHHKtNemHt4pY1S",90382,14834.9183673469,39231890.0612245,64726.9795918367,11947342,14783.6744083061
"4","Qma47j7dtAhMTFCNG5PMAnfjqEgx5RSbgQxiTvJSkweF1s",27151,6895.55102040816,41093501.3469388,58474.2653061224,6907604,6847.49144079592
"5","Qma4cSETnJnYy9QrHHKEpo3aanP9cx4EeVhFA3TFygte6z",30367,6553.08163265306,37230956.5306122,55918.5918367347,6220742,6509.57401553061
"6","Qma4hZasayEEQzifr6eEQFThZ4GpPWnfPekLXw76Gz6Tnj",37519,8460.81632653061,40601682.7755102,59010.7346938776,6970690,8413.18494302041
"7","Qma4mVwKoWZGeJeQZyyHCmHNRMrGpKDPJrn6hpnmpShm8x",77152,13674.7551020408,42440362.4489796,59672.8367346939,14047714,13618.2073527551
"8","Qma5HZEBrNpLuLAwMFDVmUU6FdJjxsc7MiiNjn2Q29YjeR",31073,6546.18367346939,41139830.1428571,58434.0408163265,7490113,6497.49529628572
"9","Qma5ud5BRvYvfQG95Yped3vpzoKEuYSgUdskdB5dB1ZZ22",90640,14935,50497456.9795918,62198.6734693878,10267262,14874.1730823469
"10","Qma67FFdnqMsgiVHUBsDUa5vFeNdYKPYuK1sJRQpVxMeJY",10834,2577.89795918367,34239699.3061225,58811.8571428571,3615643,2539.98380502041
"11","Qma6A5WB3YigXN2SYtnmNEgh52T8hYZwWVVnxP9sSUhiPW",35466,8823.59183673469,35530550.755102,57627.693877551,7335124,8780.66853428572
"12","Qma8SNY9zh5bPsqH2DMTbgcc92BVhCpxt7bpcSfn1y5yJH",137,40.1224489795918,40019239.244898,63745.1020408163,2936177,-2.89671236734694
"13","Qma9ANpJcEY6vtuW2s8xMaza1SJbDqcAcXTaE36JH33FBr",92100,14965.3265306122,44348115.2040816,62542.8367346939,11940649,14908.9752235714
"14","Qmaa7xcD8SQ35DUJoJSsvCFVqkLEdaXxCPD5QkEvs4iEki",36642,8520.57142857143,35109267.877551,58095.4285714286,8300957,8477.1031082653
"15","QmaAD52xtR8UPp5b4cEMpiLFWinjqDMy2RgEXSfMq7krYE",19156,4358.91836734694,39161312.2244898,58969.5510204082,5678855,4314.01923057143
"16","QmaapTeZVoQU1Nq2rsZ8RENribDjvanubV4tNCHn6EcUbb",35742,7771.87755102041,37546709.0612245,63284.6530612245,6364965,7727.90259230612
"17","QmaAvNGWYSuFmniJv658vSYA4v4cpRrZyQHSwjGrR1QCRe",22832,5126.51020408163,40620606.877551,58263.4489795918,6255301,5079.5760327551
"18","QmaBvkHpqPn8qsAzATEi4f4RFfbguzM6ecBtKy4noYypYD",4779,1090.48979591837,29683866.8571429,57658.8979591837,3349350,1057.39892016327
"19","QmacLqMkhHho1rntHMjZvNg46odJv5PGTybu5AYNqbB5eF",35149,7858.97959183673,42561139.3877551,57820.693877551,7227433,7809.1331987551
"20","QmaCUXpTKjcRDYZeKyVwXGL5R9kt59HytrGNmiNXsL8uzt",25940,6326.57142857143,42148218.3877551,56112.5306122449,7297032,6277.07006565306
"21","Qmad3j7hHCGHc6inmejJKzHxwdkcGbGr3YmZZU5NzL4bDk",37794,8317.91836734694,36994512.9183673,57262,7823920,8273.04267242857
"22","QmaD94xT4ePcikpFtnYhCqKJsw14Wu5U7RcKiw87D2z43c",26859,6782.22448979592,34301329.8163265,59016.5918367347,5842168,6742.02197538776
"23","QmadEsf9VLmMZkC4WB8XnLJhc1gympAXPQfonjiG2ySefH",5012,1229.55102040816,38866053.7346939,59459.4285714286,3261184,1187.3643232449
"24","QmaDg153zDwpjGH42RC7SJeK8uryXmL8g2PKABPo86X1yF",5365,1215.97959183673,35128368.0816327,54825.9591836735,3285889,1177.51050879592
"25","QmaECZs5WJ1vpyLKyVo267B8o15dgyp64H823h8JDYyCDn",62846,12156.1224489796,42902330.244898,63124,9440386,12103.7166087347
"26","QmaEPFn4R8H7YSXbBr8dtRZntQ5CrU2Tq5iryRybiKDUyM",76054,13550.2244897959,43428936.6938775,61064.5714285714,14458286,13492.2762025306
"27","Qmaf4HtdS4MEijriyzJRLbCut2KPkQ7k6CzCXGm99rqqmf",9169,2379.57142857143,34132979.3469388,61979.8571428571,3911425,2341.46504436735
"28","Qmaf76yZAUMgSz3a6d6gz4QWcUvzKuQ41Emb4kYAWYii2h",42894,9233.67346938776,34712961.3061225,57544.6734693878,8801857,9190.10110640817
"29","QmaF8z9L56WiFEhh96iHi9gva1qZJiYE9JvvHBkL5znwQQ",24994,6069.57142857143,38709608.6938775,60628.2857142857,6438310,6024.36288159184
"30","QmafoFCcrLexBEtYv8rN6RiocvMxH1Z9xqJpds5Bt9bnV4",81264,14683.306122449,39636701.3877551,63251.4897959184,12581079,14631.0250905714
"31","QmaftazGzZH5BwDCN2cnEscJJ2BRkMSM1wipxqnQSfoch8",78715,13912.0408163265,43435859.7755102,59405.5510204082,13665641,13854.87991
"32","Qmag8gHCtdcwcJQYPFSc3AHbb2SfpFew6ujMPXV3tUdb8E",93815,15124.4693877551,41763832.4897959,64743.387755102,10106111,15072.5347008776
"33","QmaGdjAwEEofKEx5idPQRLRUGfPVhwcbiL3j876eDiPWU8",22387,4953.73469387755,42788583.4693878,60911.9183673469,5453327,4905.4318714898
"34","QmaGFFby2qT4bRnaSj46PP1Ak6XNuEcDx4ibF6kENte4ra",17899,4410.85714285714,31793021.5510204,57661.3469387755,4594139,4374.41232095918
"35","QmaGGqDrxvsmA45e3gDm6FNMJRQeKruTMwfDVSFYGSSETk",842,216.163265306122,34800757.6938775,56300.8163265306,2528227,178.777979795918
"36","QmaGW2FoujZC6T6Bp54S4Ua11hAH55eSeg85ARCjSKWw2Y",30274,6725.16326530612,41147674.7959184,53559.2244897959,5823457,6678.13857428571
"37","QmaGYVnj6x7LvNa45ZKwfyUoeUpGC1yRFsNPUcAQg54LZH",70223,11327.1224489796,20112436.1428571,54966.1020408163,9187849,11297.7671977347
"38","QmahEk999eoSp3eiRhyT2N1cfysspA4Rf6QhWoYtKX6Xfc",55906,13864.612244898,37653087.2040816,65574.5102040816,9478599,13817.4149841837
"39","QmaHr2H3mBHJf4auTMNxrEYL34ufw7aKZZyvLDVerBBsRH",27617,5564.71428571429,42397213.6122449,58786.8571428571,5757278,5516.5010072449
"40","QmahZNRFgA6qNcud75kTa6NYawpXraTpNdqBCESZatJV9h",18754,4701.79591836735,38547216.3265306,56638.3673469388,5693660,4657.49840367347
"41","Qmaij33iJyCCscEtt1yinL8Bp5sJ4rr4zeofcMMKbWJscS",26608,6684.89795918367,41375527.4693878,62009.6734693878,6541530,6636.91889204082
"42","QmaiJwgbTC8VQZLfWaqWmBpVnZ4A4SBr3WU4sDg4qSth8V",75894,13479.7346938776,42693210.5510204,55698.2448979592,13558576,13423.4272090816
"43","QmaiQysrxZpSHR9DNFViCirXbaVSybuZJvszNGegWBexMQ",35593,8624.75510204082,39415120.244898,56976.387755102,7566059,8577.71694640817
"44","QmajFCjxXusgh25fXxoJrEJGKVbeK9v95Fya84vrqMLWzh",18812,4419.12244897959,36467959.5918367,60650.1224489796,6148175,4376.44566426531
"45","Qmaju35LR7qCp4ka1WBEvv8opfGDpym32DNUBy4CGA8nu6",13072,3324.57142857143,35341614.3877551,58445.2448979592,4895960,3284.27540893877
"46","QmaK4RjXd9v75VaU7jLezkm1xnv4jKYSM2xvFrqtW1ECHq",28823,5798.97959183673,40212100.4693878,57821.2448979592,6480184,5752.22948612245
"47","QmakBMhVnNURQMrbX7PmJB4AwtuaJDQ8fjKmpJbDtQYJjr",62146,13018.2040816327,42603040.7142857,59432.0816326531,8644035,12966.8975738367
"48","QmakD5jnio1kypyqJU9GVUmHHhTQNUtEEdPmWxet7QJu4y",27522,6879.38775510204,42781043.0408163,61160.8163265306,6818124,6829.7274272449
"49","QmakVcftuZroEoyrr8yxYpP2y5MiijBaTM8oYKd799TpMk",13919,3480.79591836735,35401574.3265306,55055.5102040816,5123975,3440.21531353061
"50","QmamcSFjgkRzpi5XaDZMXzNTMEvsNyo8zFendVgULfSvUP",57072,13095.306122449,44193346,60299.4081632653,10574795,13040.4776820408
"51","QmamDhu3NQpWWbjPZdCeR8SdTuxdSMVfokAFDeFFeUs2rT",36227,8383.61224489796,43044561.6326531,60204.4081632653,7553536,8332.95394285714
"52","QmaMvW48eGJxsyS1Dres5RjwLpPhsRXkG6DNNrKvZSoPX8",30311,6739.40816326531,40718437.7142857,58077.4897959184,7465045,6691.16660306123
"53","QmanANteJXxX5NAmp8MFK9R9yZhbNc8BKTJdFpvCu4HY99",56788,13889.5714285714,40087825.122449,67945.3673469388,8415549,13841.0001090816
"54","Qmanq2qWHzPhBtEMmuFx6dVsb9L8KkVT4M9Q19mrQQ29nn",25393,6224.26530612245,34772369.2244898,58279.8163265306,6388371,6183.04628608163
"55","QmaonMMi2gvPoz99yXrqDzGhqWkSjj1YXLyn2pzuH1sAvq",78015,13849.5306122449,40508242,60252,13123461,13795.8386572449
"56","QmapEjbnTdGBT3ukoctEBWP25dpYCasW76LVv7VbGsHu1B",59116,12063.8571428571,44382952.0408163,61187.7346938776,9702118,12009.7108850816
"57","QmapQb2UaDMoLgKQwXuknuUsPTnFsL5Xc3gjcf5qYKh26n",26809,6225.24489795918,39990502.8367347,58452.5714285714,6107725,6179.08821755102
"58","QmaPwtN4GN4XJSehDkDx4v69tPokqWKYRVFYBi7fSGUvAs",56216,14109,39901586.5102041,63633.9591836735,9860226,14059.1745535306
"59","Qmaq1Q8qTPXaAT8sUbGp7XARkjTMM3q4j7ivGhFjHyzaBH",7115,1577.36734693878,38704538,56392.5102040816,3399895,1535.20652142857
"60","QmaqatZfgf7upyPLKBRTxKXNk4jLCyqGWb97uiR6AzfP8b",1269,233.122448979592,38124265.3061225,59505.8571428571,2828433,192.110244816327
"61","QmaqGuGBXKdA8CWYqUUgJRwT2251NukaaZ4mwU8GxQYqNz",57377,13213.5918367347,39105977.7959184,63423.5918367347,13231163,13161.1912723469
