"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma4UrbMpq3HtxxhQV1KhVLYzR8KG5NMdWHbohKbbjnANA",287,161.571428571429,39599517.755102,65229.8163265306,118463730,3.442951
"2","Qma9Exn6HtkdBJqeCpbp61BwtbifNWpyAK7WuuwG669RgX",320,202.489795918367,38013113.2653061,62621.0408163265,160160072,4.2539896122449
"3","QmaAb2vu6nZczC3vgBMn3QbLwK5CpEDUFnN2hiXh6j8wfU",279,172.897959183673,38481880.0204082,60326.6326530612,131909786,2.44596653061224
"4","QmaEGS1yzzN9f2y9NMuRFJHQi62gxbMpFvj2UhnovRfwUH",246,151.224489795918,36962934.7959184,64997.612244898,109635114,4.5614433877551
"5","QmaFSn1H6gb2qx4w8pa6ZbJKgKGnwydH89moeH2ydqnHAk",295,212.020408163265,38899024.2857143,57865.6530612245,170692365,2.3711532244898
"6","QmagYzY2EJGoQnN2Qf6TAKACH6qpZYdq9X1REc9cU19TN6",346,229.612244897959,40403595.5918367,61129.7346938776,184553904,4.59361557142857
"7","Qmamb95JVgEyDqSDn1txFcFJ7VCEDADeNjMGvrMpfJeH1d",289,205.65306122449,37677872.5102041,62099.9795918367,164391780,3.52130873469388
"8","QmaMTyqjAaC5fBvnDFptckRmJCuHhsGq2o6sVnnv1KhovF",359,219.530612244898,38986923.6530612,56816.4489795918,176707549,3.77932314285714
"9","QmaRtgjJfXojS5FWbwbs4xhCBDDpZGCgzPbDcfHUFp7jWe",244,151.551020408163,38578741.2040816,60479.4897959184,109195849,3.71595071428571
"10","Qmb7eRzvBCs9Z1A8CDkK9pWEUJTTGJKCbd8LvYMLJCkWUf",256,176.979591836735,37914171.2040816,100845.795918367,134613661,4.35091383673469
"11","Qmc4AD1jvHrwh72C7vS2f46qaZeh4Hnw4Wcxn3XGx18b6U",335,226.816326530612,38158646.4285714,57940.612244898,184782215,3.81752448979592
"12","QmcMoh4s2DNzCTryb1NaHQtJ11NKyfSBKsotpkLiW9hCe3",374,292.061224489796,37885273,77630.5918367347,250311251,3.78706989795919
"13","QmcmQug6Dg3Tfa4y184Qd6rM1LZXoUxNoAsourcHHugHHA",318,221.469387755102,40120140.5510204,61114.4489795918,176787610,4.50052275510204
"14","Qmcn4SBYcdn1x8vk8DdpxZHBTcijnFXHxTiNAQj6dqmRML",291,184.897959183673,38790205.4897959,61824.612244898,142327956,3.71797308163265
"15","QmcqrMzRPBWN54qR7th5u34a8wZKv5yiiCLPJktgEUZ1kC",375,202.69387755102,38670297.4489796,60333.5306122449,159474985,4.48826157142857
"16","QmcrAA1H8vs93C5TRJESjPtm4pzoD58Bp2r125wi9pDvbQ",280,178.612244897959,39713876.244898,74013.7142857143,135195877,3.62847793877551
"17","QmcYCj9ABwqZQ1AwchwLr5mYvUsbvQU93rrqLBrrg6JKTz",9391,2024.34693877551,77323979.4693878,62390.1428571429,150616799,1796.34377016327
