"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","QmaamqiQDBJuzk18A3AS3bUuCYd6VGHJbEvjjjbuVSxHJ7",209,172,51252780,69545.75,117899055,2.77861925
"2","QmaBsiYaV8PNsrkkFiQZDuJbkUvRLznFN2hmU5GL2mi1Yu",232,198.5,43735395.75,63025,150982217,3.71936225
"3","QmacAQStXPw2cY49gaeR9uWurHDRtJpk8fHZAqmjAgPVmF",257,206.25,59334281.5,55784.5,143186560,3.673374
"4","QmacLWimys6KtgpmtYKuwAR6DwUd32AEo9KUcFpWb1yBBt",214,174.25,49736956.25,52679,118828024,5.63234075
"5","QmaedwBSFsEfZsV8sBrVP2mbbsJRyQiCQrBP3CECGqyKXc",210,173.25,44305557.75,56039.75,126270409,2.6179935
"6","QmaHebnneWAMhVTZGDruUvzTe763Rg7xBK3tw1BPTq5T5C",270,229.5,45069034,53868.75,181738052,2.63904525000001
"7","QmajGHzyRz2E3jTYZBsJ2Mun2kAMaNj95MwwmSAYUJ7vzW",177,145.25,47543724.25,60402.25,92795980,4.8498935
"8","QmaL1PqRfcpeCSeQWTRdxLjvvRYFjnagSTPYb1KmafnCXt",197,163.25,43179086.5,58005.25,117606290,2.40661824999999
"9","QmapEejRbcTPdNZXxWX5Naifn2g4QqLtEdziTpEL6Sy1WC",228,187.25,48781602.75,61519,135246976,3.15990225
"10","QmaXvQxZxs6uoq6t6AUucNrU6oBuDDezUTcMDzL6siExup",216,179.75,50072548.75,57180.5,126141233,3.47903775
"11","Qmb53D9qYLgwKfVxPNfMoA22mhoaaNW7HKoYNNcUhW3C5J",239,189.25,58047278.75,60686.5,126624826,4.51720874999999
"12","QmbakN6f6WGMFeEvS3vAbmY4KPVUXEwBhGSD6oeJLdk4HM",245,179.25,58347374.25,72691.25,118013299,2.8166355
"13","QmbmFKiQYB2sL5B288uu4fwn6qRz9YWFgLbmZ1fUt9mUHv",262,208,61523025.75,55380.75,143324233,3.09736049999999
"14","QmcqGjFEQnkTDbwF3yNvu2CfBvL1mvpc7QV9Vf5F3KekcM",242,187,64383617.75,64172.25,118684497,3.86771300000001
"15","QmcYzfK2BFycu48hUjMW7pFR4957APwEvrpdWZnRohebyY",232,197.75,43944372.5,52472.25,150542111,3.21104425
"16","QmeE8XeU4TQY6FRhFNJN3pfebnxTDXaqLd8Kj4opcwjH7B",240,196.5,48421272,51981.5,143701736,4.3250105
"17","Qmeek1e5TgmuW75KZZB96MsgXfq4pkj1GWU6iFCxDN1vms",252,195.5,65238456.5,57994.75,126256236,3.94731275
"18","QmeKFU9hZu8nQTGq5WhtBe3ogHbjwTNWKUh2xyp69VEDwJ",244,191,60713734.25,61345.75,126439027,3.78589299999999
