"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma1cZ6H6oKUdU1WCqnNmqbrb5kEZdQJjJ2FV9s12DLRCt",4522,780.65306122449,32438254.0816327,59050.387755102,3222379,744.933377755102
"2","Qma1VSJe7DpkGnnvS5z96D4rsZPxHPuSMA11Bx1ypVFJNF",20787,5591.85714285714,33428049.6734694,57835.6734693878,5978072,5552.39318551021
"3","Qma1X8VdY7iDN1ynjWaccnMAX2TRevmtNmLJtz8Le1JfDR",119445,27754.0204081633,50805710.7346939,65057.4285714286,17458555,27685.691085
"4","Qma2CfExabbipXDZRtWrrhnntUjXd2trYVjZXG44aY61qv",29717,6568.12244897959,41812095.3469388,56952.7142857143,6215516,6520.03788491837
"5","Qma3SMjrr7HXtNGtuKkTRqXo2yWgyF6RHweQ3U89ENmcxE",14883,3718.26530612245,38680871,56921.8367346939,4977430,3674.55008328571
"6","Qma4attcDvPvHpt7b7qch5xc6BbQtpV7F53ymqPaR4tK3q",36033,8693.20408163265,39699781.7755102,58495.8775510204,7506708,8645.93909597959
"7","Qma4Jr7sKy1nQR7ap6B8DHSox2aYJV7kLxCt1gMjHhgynX",26613,5657.18367346939,32941788.3265306,59924.0612244898,7213887,5616.96807408163
"8","Qma4qg66fpnvt4dqytYqh5RLSLirVHiKWJ9uNXTqjoDxMm",26250,7098.61224489796,34706043.877551,55948.1020408163,5984127,7057.86612591837
"9","Qma4ybzwH1DmKkAoa7qpMR3nNQoLcXJ58NjVAHTFRayfXD",90061,22469.2040816327,51418115.5714286,63849.8367346939,14500022,22403.2220942245
"10","Qma75Kg13BSWSg3588qnbRU482x9FWQTgpQor8G2ZLACJo",114184,30506.7142857143,46471456.3265306,63723.3469387755,18428403,30441.7507030408
"11","Qma76tgzcvf6UDVFgaSucjB2vGynMN5hta1X9AF2vuDuEg",4509,816.897959183673,37660604.4489796,58389.8775510204,2974592,776.204372857143
