"","CID","maxlatency","mean_latency","mean_time_retrieve","mean_time_compute","time_add_IPFS","mean_time_pubsub"
"1","Qma262gnXoappHJiznqtDrjuRYnLQk3b2avCZgZazt88rC",137,137,137183177,52201,93664610,-93.899988
"2","Qma8CpwrA3CCfhYS2HQH8vf81W2K7CqbfXD3SJPpsDg1p5",138,138,138552553,63377,134556742,-135.172672
"3","QmaCTRaT4pGFwnBqQquaoiWnmmWnomKKR5q2D5tLKMXW2Z",98,98,98077853,48214,127415967,-127.542034
"4","QmadtATLnhBFLxc5Turtp79AgUznaUc3bznP5toEBp1GHR",207,207,86569405,53169,118099413,2.27801299999999
"5","QmaEeSEo1AtxVG8HQJxmbA2CVvbYXcuyhHikvfjk6bzYwb",278,278,89090589,60014,186986179,1.86321800000002
"6","QmajBQ4p41xCLd9ac94ZthV8kfa3jE11KmRzi8nDoW9hkc",204,204,83040968,47407,118961571,1.95005399999999
"7","QmajW996dMzcuwtF6QxF7EuAuN3VWv7ma8GXtnAVmAMLVS",78,78,79133135,50699,119071990,-120.255824
"8","QmaM3FRPPWdiNtu491GmHkccvrUTkZt62tyZpg4JYtnD5p",94,94,94715822,56365,119049911,-119.822098
"9","QmaoLjESPYBiSZKF2ssU3xT1AQyhtSckZuaERaxnh7EmQP",98,98,98674779,56039,164673348,-165.404166
"10","QmaSr2okErqVQ4YXGyx52Kf2GZ294hZKjMfyuC8PFepf9z",216,216,99798663,50180,113847398,2.30375900000001
"11","QmauAeeYguWPk9x5SDRis7tegmBFuWW83WUR4pBFZwouCn",88,88,87485311,55439,168308552,-167.849302
"12","QmauWRptQ6hdZHbPJCEqKft8agtYKXXSiHBjUFgdbMuZfu",115,115,115967487,49315,126361028,-127.37783
"13","QmaWTrJfFGVc1eWZaimfXcYBT8WRtdVxfYMrLr7LEtUeRq",106,106,105505733,46970,169268688,-168.821391
"14","QmayrJUkTZPTrHFBrfyktx9pyaKwDRj3Wwj6aAKMWAVKG8",88,88,88444727,64116,109849567,-110.35841
"15","Qmb5qfiqzssiozCcja6SjJwkA6xDecXRnDwRSfyQPhKAyX",225,225,87475238,62682,136006885,1.455195
"16","Qmb8tDAjzQBLmP4z31cp67YsUpuAzVQ6eF5UT4GeivNsA8",111,111,111096947,66807,161143368,-161.307122
"17","QmbCmuTVoPXHG4wx9nPhVajU41oszSkLffUT2cxXeeFh1S",87,87,87391097,76123,127825407,-128.292627
"18","QmbEzPhSjPAtqFDu6HsuCHkGPM1M9DvyrAS5gqULcJs9pb",202,202,81781160,50558,117630748,2.53753399999999
"19","QmbgcinjPfEUtMJcvgZqcEQhFWNewqzaYF3BJNNkAUSY6m",223,223,84389402,59317,135585341,2.96593999999999
"20","QmbhJarz2NuohPM4rKQRvdFvZfq2oEeJWWv1vyiYDp8tEJ",204,204,203836624,52281,110438228,-110.327133
"21","QmbkV9rB8QxKUpZzRpEGekxEWPzjKds3xUQpJ6WGM7Rx1g",265,265,120268324,67273,144151018,0.513385000000028
"22","QmbnvCS7Gp2y8Es73LPCK9uhEjqDALrcn3qjwrvbhwjMxL",189,189,75741992,52253,110487121,2.71863400000001
"23","QmbQeC9wf3tSECpN5L7RrfeWCdFhXmqgZNmg5JkkNftHPF",250,250,86107041,53494,160545687,3.293778
"24","QmbrNLw8yVDgsUfipmcRs6Q5LRVv1VWe6dyJeFAUuMUYPX",201,201,87957012,50185,111445074,1.547729
"25","QmbtqhPekTk1GmeUToE8KgNDaWKPo6aw92orHWFNE8wJiC",243,243,103485436,56076,136069047,3.38944100000001
"26","QmbUibFTMSJ7zF1w4SBtg1WJERVVE5eSuzAeV8Ttw7MMgT",304,304,108319036,51617,193936563,1.69278400000002
"27","QmbUsUha3XX9ZzNCrehPvqJddKvUgD3i3pBRhR8UkeGDPG",119,119,120525580,51620,135633330,-137.21053
"28","QmbX9UvU8WPxTkeTHbHrwXUwPgtQdnvfgM5enkigCdfZkV",192,192,88909486,52126,101897971,1.14041700000001
